what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1339660555384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1339660555384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339660555401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339660563151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339660828552
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339660834193
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1339660936792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1339660936792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339660936807
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1339660941649
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339660945004
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1339660953843
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1339660953947
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339660953996
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1339660962872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339660963219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339660964781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339660987762
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1339660987872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339660987889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339660998815
executed,command,,,"org.eclipse.cdt.debug.ui.localCShortcut.run",1339660999006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339660999038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339661016790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339661038055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339661041837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339661057728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339661079273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339661110744
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1339661127430
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1339661127507
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339661127555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339661134317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339661163777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339661172622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339661205590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339661224582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339669644726
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339669995709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339671667109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339671669268
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339671674471
stopped,bundle,org.eclipse.linuxtools.valgrind.massif,0.9.0.201202152032,"org.eclipse.linuxtools.valgrind.massif",1339671675708
stopped,bundle,org.eclipse.birt.chart.device.svg,3.7.2.v20120213,"org.eclipse.birt.chart.device.svg",1339671675720
stopped,bundle,org.eclipse.birt.chart.device.extension,3.7.2.v20120213,"org.eclipse.birt.chart.device.extension",1339671675729
stopped,bundle,org.eclipse.birt.chart.device.swt,3.7.2.v20120213,"org.eclipse.birt.chart.device.swt",1339671675737
stopped,bundle,org.eclipse.birt.chart.engine.extension,3.7.2.v20120213,"org.eclipse.birt.chart.engine.extension",1339671675753
stopped,bundle,org.eclipse.linuxtools.gcov.core,4.1.1.201202152032,"org.eclipse.linuxtools.gcov.core",1339671675765
activated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1339724266786
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1339724266787
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1339724266787
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1339724266797
started,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1339724266798
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1339724266807
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1339724266808
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1339724266808
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1339724266808
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1339724266808
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1339724266813
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1339724266819
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1339724266826
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1339724266826
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1339724266827
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1339724266835
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1339724266841
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1339724266845
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1339724266850
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1339724266850
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1339724266854
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1339724266855
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1339724266864
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1339724266864
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1339724266872
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1339724266874
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1339724266875
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1339724266880
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1339724266888
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1339724266901
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1339724266910
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1339724266910
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1339724266911
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1339724266945
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1339724266946
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1339724266957
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1339724266968
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1339724266969
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1339724266975
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1339724266976
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1339724266984
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1339724266991
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1339724266992
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1339724266992
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1339724267003
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1339724267003
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1339724267004
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1339724267013
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1339724267021
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1339724267030
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1339724267032
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1339724267043
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1339724267049
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1339724267056
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1339724267064
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1339724267081
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1339724267102
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1339724267102
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1339724267109
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1339724267111
started,bundle,org.eclipse.linuxtools.systemtap.ui.dashboardextension,0.3.0.201202152032,"org.eclipse.linuxtools.systemtap.ui.dashboardextension",1339724267111
started,bundle,org.eclipse.linuxtools.systemtap.ui.editor,0.3.0.201202152032,"org.eclipse.linuxtools.systemtap.ui.editor",1339724267112
started,bundle,org.eclipse.linuxtools.systemtap.ui.graphicalrun,0.3.0.201202152032,"org.eclipse.linuxtools.systemtap.ui.graphicalrun",1339724267113
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1339724267120
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1339724267130
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1339724267137
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1339724267146
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1339724267146
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1339724267146
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1339724267151
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1339724267155
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1339724267166
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1339724267166
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1339724267174
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1339724267182
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1339724267191
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1339724267192
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1339724267198
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1339724267210
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1339724267217
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1339724267217
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1339724267218
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1339724267227
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1339724267231
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1339724267242
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1339724267243
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1339724267244
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1339724267256
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1339724267261
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1339724267265
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1339724267283
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1339724267288
os,sysinfo,,,"linux",1339724267293
arch,sysinfo,,,"x86",1339724267293
ws,sysinfo,,,"gtk",1339724267293
locale,sysinfo,,,"zh_TW",1339724267293
processors,sysinfo,,,"4",1339724267293
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1339724267293
java.runtime.version,sysinfo,,,"1.6.0_20-b20",1339724267293
java.specification.name,sysinfo,,,"Java Platform API Specification",1339724267293
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1339724267293
java.specification.version,sysinfo,,,"1.6",1339724267293
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1339724267293
java.version,sysinfo,,,"1.6.0_20",1339724267293
java.vm.info,sysinfo,,,"mixed mode, sharing",1339724267293
java.vm.name,sysinfo,,,"OpenJDK Client VM",1339724267293
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1339724267293
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1339724267293
java.vm.specification.version,sysinfo,,,"1.0",1339724267293
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1339724267293
java.vm.version,sysinfo,,,"19.0-b09",1339724267293
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1339724267736
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1339724267968
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1339724268139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339724285646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339724292936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339724326256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339724501436
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339724502207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1339724503165
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1339724505631
started,bundle,org.eclipse.linuxtools.tmf.core,0.4.0.201202152032,"org.eclipse.linuxtools.tmf.core",1339724507913
started,bundle,org.eclipse.linuxtools.tmf.ui,0.4.0.201202152032,"org.eclipse.linuxtools.tmf.ui",1339724507935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1339724518552
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1339724520311
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1339724520875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339724520918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339724524341
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1339724530305
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1339724530377
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339724530414
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1339724531838
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1339724534965
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339724637369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339724649770
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1339724695620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1339724695620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339724695656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1339724697071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339724706397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339724871680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339724890911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339724919817
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1339724942327
started,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1339724942625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339724943078
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339724946442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339724947901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339725030779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339725033744
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1339725054695
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1339725054695
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339725054711
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1339725060439
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1339725060541
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1339725060567
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1339725067931
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339725068266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339725069831
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1339725074625
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1339725074763
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1339725074776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1339725076871
